Title,Publication Date,URL,Type,Language,Categories,Cover Image,Publishers,Authors
Introducing Charticulator for Power BI: Design Vibrant and Customized Visual Representations of Data,2022-03-26,https://learning.oreilly.com/library/view/-/9781484280768/,book,en,Data,https://learning.oreilly.com/library/cover/9781484280768/,[Apress],[Alison Box]
"Running Lean, 3rd Edition",2022-03-26,https://learning.oreilly.com/library/view/-/9781098108762/,book,en,Business,https://learning.oreilly.com/library/cover/9781098108762/,"[O'Reilly Media, Inc.]",[Ash Maurya]
Sustainable Networks in Smart Grid,2022-03-26,https://learning.oreilly.com/library/view/-/9780323856270/,book,en,Business,https://learning.oreilly.com/library/cover/9780323856270/,[Academic Press],[B.D. Deebak Fadi Al-Turjman]
Leading Data Science Teams,2022-03-25,https://learning.oreilly.com/library/view/-/9781098127398/,book,en,Data,https://learning.oreilly.com/library/cover/9781098127398/,"[O'Reilly Media, Inc.]",[Jacqueline Nolis]
IBM FlashSystem Safeguarded Copy Implementation Guide,2022-03-25,https://learning.oreilly.com/library/view/-/9780738460307/,book,en,Data,https://learning.oreilly.com/library/cover/9780738460307/,[IBM Redbooks],[Andrew Greenfield Jackson Shea Hemanand Gadgil Vasfi Gucer]
Technologies for Solar Thermal Energy,2022-03-25,https://learning.oreilly.com/library/view/-/9780128242322/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9780128242322/,[Academic Press],[Md Hasanuzzaman]
Chief Sustainability Officers At Work: How CSOs Build Successful Sustainability and ESG Strategies,2022-03-25,https://learning.oreilly.com/library/view/-/9781484278666/,book,en,Business,https://learning.oreilly.com/library/cover/9781484278666/,[Apress],[Chrissa Pagitsas]
Simplify Big Data Analytics with Amazon EMR,2022-03-25,https://learning.oreilly.com/library/view/-/9781801071079/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781801071079/,[Packt Publishing],[Sakti Mishra]
Anatomy of an Incident,2022-03-25,https://learning.oreilly.com/library/view/-/9781098113759/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781098113759/,"[O'Reilly Media, Inc.]",[Ayelet Sachto Adrienne Walcer]
AI Adoption in the Enterprise 2022,2022-03-25,https://learning.oreilly.com/library/view/-/9781098133627/,book,en,Data,https://learning.oreilly.com/library/cover/9781098133627/,"[O'Reilly Media, Inc.]",[Mike Loukides]
Advanced Python Programming - Second Edition,2022-03-25,https://learning.oreilly.com/library/view/-/9781801814010/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781801814010/,[Packt Publishing],[Quan Nguyen]
"Mike Meyers' CompTIA Network+ Guide to Managing and Troubleshooting Networks, Sixth Edition (Exam N10-008), 6th Edition",2022-03-25,https://learning.oreilly.com/library/view/-/9781264269044/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781264269044/,[McGraw-Hill],[Mike Meyers Scott Jernigan]
Transformers for Natural Language Processing - Second Edition,2022-03-25,https://learning.oreilly.com/library/view/-/9781803247335/,book,en,Data,https://learning.oreilly.com/library/cover/9781803247335/,[Packt Publishing],[Denis Rothman]
The Future of Security,2022-03-25,https://learning.oreilly.com/library/view/-/9781098121259/,book,en,Security,https://learning.oreilly.com/library/cover/9781098121259/,"[O'Reilly Media, Inc.]",[Christina Morillo]
The Corporate Executive’s Guide to General Investing,2022-03-24,https://learning.oreilly.com/library/view/-/9781637421970/,book,en,Business,https://learning.oreilly.com/library/cover/9781637421970/,[Business Expert Press],[Paul Mladjenovic]
Linux Command Line and Shell Scripting Techniques,2022-03-24,https://learning.oreilly.com/library/view/-/9781800205192/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781800205192/,[Packt Publishing],[Vedran Dakic Jasmin Redzepagic]
"Data Analytics, Computational Statistics, and Operations Research for Engineers",2022-03-24,https://learning.oreilly.com/library/view/-/9781000550467/,book,en,Data,https://learning.oreilly.com/library/cover/9781000550467/,[CRC Press],[Debabrata Samanta SK Hafizul Islam Naveen Chilamkurti Mohammad Hammoudeh]
Advances in Computers,2022-03-24,https://learning.oreilly.com/library/view/-/9780323988568/,book,en,Hardware,https://learning.oreilly.com/library/cover/9780323988568/,[Academic Press],[Suyel Namasudra]
Getting Started with Elastic Stack 8.0,2022-03-23,https://learning.oreilly.com/library/view/-/9781800569492/,book,en,Data,https://learning.oreilly.com/library/cover/9781800569492/,[Packt Publishing],[Asjad Athick Shay Banon]
IT Security Controls: A Guide to Corporate Standards and Frameworks,2022-03-23,https://learning.oreilly.com/library/view/-/9781484277997/,book,en,Security,https://learning.oreilly.com/library/cover/9781484277997/,[Apress],[Virgilio Viegas Oben Kuyucu]
Smart and Flexible Energy Devices,2022-03-23,https://learning.oreilly.com/library/view/-/9781000543797/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781000543797/,[CRC Press],[Ram K. Gupta Tuan Anh Nguyen]
"Filmmakers and Financing, 9th Edition",2022-03-23,https://learning.oreilly.com/library/view/-/9781000545685/,book,en,Design,https://learning.oreilly.com/library/cover/9781000545685/,[Routledge],[Louise Levison]
Digital Brand Romance,2022-03-23,https://learning.oreilly.com/library/view/-/9781637422243/,book,en,Design,https://learning.oreilly.com/library/cover/9781637422243/,[Business Expert Press],[Dr. Anna Harrison]
Programmer Passport: Prolog,2022-03-23,https://learning.oreilly.com/library/view/-/9781680509373/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781680509373/,[Pragmatic Bookshelf],[Bruce Tate]
"Management, 2nd Edition",2022-03-23,https://learning.oreilly.com/library/view/-/9781000543278/,book,en,Business,https://learning.oreilly.com/library/cover/9781000543278/,[Routledge],[Morgen Witzel]
"Ethics and Law for School Psychologists, 8th Edition",2022-03-22,https://learning.oreilly.com/library/view/-/9781119816355/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781119816355/,[Wiley],[Susan Jacob Dawn M. Decker Elizabeth Timmerman Lugg Elena Lilles Diamond]
Decoding Your STEM Career,2022-03-22,https://learning.oreilly.com/library/view/-/9781637422267/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781637422267/,[Business Expert Press],[Peter J. Devenyi]
The Tech That Comes Next,2022-03-22,https://learning.oreilly.com/library/view/-/9781119859819/,book,en,Security,https://learning.oreilly.com/library/cover/9781119859819/,[Wiley],[Amy Sample Ward Afua Bruce]
Modern Data Engineering with Apache Spark: A Hands-On Guide for Building Mission-Critical Streaming Applications,2022-03-22,https://learning.oreilly.com/library/view/-/9781484274521/,book,en,Data,https://learning.oreilly.com/library/cover/9781484274521/,[Apress],[Scott Haines]
Artificial Intelligent Techniques for Wireless Communication and Networking,2022-03-22,https://learning.oreilly.com/library/view/-/9781119821274/,book,en,Data,https://learning.oreilly.com/library/cover/9781119821274/,[Wiley-Scrivener],[R. Kanthavel K. Anathajothi S. Balamurugan R. Karthik Ganesh]
Enterprise Cybersecurity in Digital Business,2022-03-22,https://learning.oreilly.com/library/view/-/9781000459371/,book,en,Security,https://learning.oreilly.com/library/cover/9781000459371/,[Routledge],[Ariel Evans]
Anti-Racist Leadership,2022-03-22,https://learning.oreilly.com/library/view/-/9781647821982/,book,en,Business,https://learning.oreilly.com/library/cover/9781647821982/,[Harvard Business Review Press],[James D. White Krista White]
"Driven by Intention: Own Your Purpose, Gain Power, and Pursue Your Passion as a Woman at Work",2022-03-22,https://learning.oreilly.com/library/view/-/9781260473926/,book,en,Business,https://learning.oreilly.com/library/cover/9781260473926/,[McGraw-Hill],[Michelle Gadsden-Williams]
An Introduction to System Modeling and Control,2022-03-22,https://learning.oreilly.com/library/view/-/9781119842897/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781119842897/,[Wiley],[John Chiasson]
The GAME of Innovation: Conquer Challenges. Level Up Your Team. Play to Win,2022-03-22,https://learning.oreilly.com/library/view/-/9781264257492/,book,en,Business,https://learning.oreilly.com/library/cover/9781264257492/,[McGraw-Hill],[David Cutler]
"Excel Macros For Dummies, 3rd Edition",2022-03-22,https://learning.oreilly.com/library/view/-/9781119844433/,book,en,Data,https://learning.oreilly.com/library/cover/9781119844433/,[For Dummies],[Dick Kusleika]
"Move to the Edge, Declare it Center",2022-03-22,https://learning.oreilly.com/library/view/-/9781119849889/,book,en,Business,https://learning.oreilly.com/library/cover/9781119849889/,[Wiley],[Everett Harper]
Windows 11 All-in-One For Dummies,2022-03-22,https://learning.oreilly.com/library/view/-/9781119858690/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781119858690/,[For Dummies],[Ciprian Adrian Rusen]
"Fundamentals of Financial Instruments, 2nd Edition",2022-03-22,https://learning.oreilly.com/library/view/-/9781119816614/,book,en,Business,https://learning.oreilly.com/library/cover/9781119816614/,[Wiley],[Sunil K. Parameswaran]
"Agile Project Management, Assurance and Auditing - A practical guide for auditors, reviewers and project teams",2022-03-22,https://learning.oreilly.com/library/view/-/9781787783577/,book,en-gb,Software Development,https://learning.oreilly.com/library/cover/9781787783577/,[IT Governance Publishing],[Christopher Wright]
Microsoft Excel 365 Bible,2022-03-22,https://learning.oreilly.com/library/view/-/9781119835103/,book,en,Data,https://learning.oreilly.com/library/cover/9781119835103/,[Wiley],[Michael Alexander Dick Kusleika]
"Business Plans For Dummies, 3rd Edition",2022-03-22,https://learning.oreilly.com/library/view/-/9781119866374/,book,en,Business,https://learning.oreilly.com/library/cover/9781119866374/,[For Dummies],[Paul Tiffany Steven D. Peterson]
Simply Math,2022-03-22,https://learning.oreilly.com/library/view/-/9780744064155/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9780744064155/,[DK Publishing],[DK]
Trustworthy AI,2022-03-22,https://learning.oreilly.com/library/view/-/9781119867920/,book,en,Data,https://learning.oreilly.com/library/cover/9781119867920/,[Wiley],[Beena Ammanath]
Python for Cybersecurity,2022-03-22,https://learning.oreilly.com/library/view/-/9781119850649/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781119850649/,[Wiley],"[Howard E. Poston, III]"
"Beginning gRPC with ASP.NET Core 6: Build Applications using ASP.NET Core Razor Pages, Angular, and Best Practices in .NET 6",2022-03-22,https://learning.oreilly.com/library/view/-/9781484280089/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484280089/,[Apress],[Anthony Giretti]
Economic and Business Management,2022-03-22,https://learning.oreilly.com/library/view/-/9781000581621/,book,en,Business,https://learning.oreilly.com/library/cover/9781000581621/,[CRC Press],[Xiaoxia Huang Feng Zhang]
The Elephant and the Mouse,2022-03-22,https://learning.oreilly.com/library/view/-/9781119836254/,book,en,Business,https://learning.oreilly.com/library/cover/9781119836254/,[Wiley],[Laura A. Liswood]
IBM TS4500 R8 Tape Library Guide,2022-03-21,https://learning.oreilly.com/library/view/-/9780738460413/,book,en,Data,https://learning.oreilly.com/library/cover/9780738460413/,[IBM Redbooks],[Ole Asmussen Robert Beiderbeck Albrecht Friess Hans-Günther Hörhammer Khanh Ngo Jesus Eduardo Cervantes Rolon Fabian Corona Villarreal Larry Coyne]
Electronic Waste,2022-03-21,https://learning.oreilly.com/library/view/-/9783527344901/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9783527344901/,[Wiley],[Maria E. Holuszko Amit Kumar Denise C. R. Espinosa]
Anion-Binding Catalysis,2022-03-21,https://learning.oreilly.com/library/view/-/9783527348572/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9783527348572/,[Wiley-VCH],[Olga Garcia-Mancheno]
Rough,2022-03-21,https://learning.oreilly.com/library/view/-/9781681988979/,book,en,Design,https://learning.oreilly.com/library/cover/9781681988979/,[Rocky Nook],[Pierre Pochet]
The Emperor’s Nightmare,2022-03-21,https://learning.oreilly.com/library/view/-/9783110697056/,book,en,Business,https://learning.oreilly.com/library/cover/9783110697056/,[De Gruyter],[Robert G. Monks]
Fundamentals of Adopting the NIST Cybersecurity,2022-03-21,https://learning.oreilly.com/library/view/-/9780117093713/,book,en-gb,Security,https://learning.oreilly.com/library/cover/9780117093713/,[TSO (The Stationery Office)],[David Moskowitz]
"Cloud Computing, 2nd Edition",2022-03-21,https://learning.oreilly.com/library/view/-/9781284233988/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781284233988/,[Jones & Bartlett Learning],[Kris Jamsa]
Google Workspace User Guide,2022-03-21,https://learning.oreilly.com/library/view/-/9781801073004/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781801073004/,[Packt Publishing],[Balaji Iyer Abhi Jeevaganambi]
The Mini Book of Agile,2022-03-21,https://learning.oreilly.com/library/view/-/9781803238715/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781803238715/,[Packt Publishing],[Mauricio Rubio]
"Practical AI for Business Leaders, Product Managers, and Entrepreneurs",2022-03-21,https://learning.oreilly.com/library/view/-/9781501505843/,book,en,Data,https://learning.oreilly.com/library/cover/9781501505843/,[De Gruyter],[Alfred Essa Shirin Mojarad]
Sustainable Business Strategy,2022-03-21,https://learning.oreilly.com/library/view/-/9783110718539/,book,en,Business,https://learning.oreilly.com/library/cover/9783110718539/,[De Gruyter],[Andrew Grantham]
Green Six Sigma,2022-03-21,https://learning.oreilly.com/library/view/-/9781119861232/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781119861232/,[Wiley],[Ron Basu]
"Artist Management for the Music Business, 5th Edition",2022-03-20,https://learning.oreilly.com/library/view/-/9781000549584/,book,en,Business,https://learning.oreilly.com/library/cover/9781000549584/,[Focal Press],[Paul Allen]
Cloud Computing Enabled Big-Data Analytics in Wireless Ad-hoc Networks,2022-03-20,https://learning.oreilly.com/library/view/-/9781000539493/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781000539493/,[CRC Press],[Sanjoy Das Ram Shringar Rao Indrani Das Vishal Jain Nanhay Singh]
Microsoft Azure Virtual Desktop Guide: Configuring and Operating Microsoft Azure Virtual Desktop (Exam AZ-140),2022-03-18,https://learning.oreilly.com/library/view/-/9781484280638/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781484280638/,[Apress],[Arun Sabale Balu N Ilag]
macOS Support Essentials 12 - Apple Pro Training Series: Supporting and Troubleshooting macOS Monterey,2022-03-18,https://learning.oreilly.com/library/view/-/9780137696697/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780137696697/,[Peachpit Press],[Benjamin G. Levy Adam Karneboge Steve Leebove]
Reproducible Data Science with Pachyderm,2022-03-18,https://learning.oreilly.com/library/view/-/9781801074483/,book,en,Data,https://learning.oreilly.com/library/cover/9781801074483/,[Packt Publishing],[Svetlana Karslioglu]
The Green IT Guide: Ten Steps Toward Sustainable and Carbon-Neutral IT Infrastructure,2022-03-18,https://learning.oreilly.com/library/view/-/9781484280577/,book,en,Business,https://learning.oreilly.com/library/cover/9781484280577/,[Apress],[Mike Halsey]
Asynchronous Geographic Logical Volume Mirroringm Best Practices for Cloud Deployment,2022-03-18,https://learning.oreilly.com/library/view/-/9780738460468/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780738460468/,[IBM Redbooks],[Dino Quintero Ravi A. Shankar Antony Steel]
Pro Active Directory Certificate Services: Creating and Managing Digital Certificates for Use in Microsoft Networks,2022-03-18,https://learning.oreilly.com/library/view/-/9781484274866/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781484274866/,[Apress],[Lawrence E. Hughes]
The Nature of Business Transformation,2022-03-17,https://learning.oreilly.com/library/view/-/9781000535358/,book,en,Business,https://learning.oreilly.com/library/cover/9781000535358/,[Routledge],[Richard Kelly]
Practical Fraud Prevention,2022-03-17,https://learning.oreilly.com/library/view/-/9781492093312/,book,en,Business,https://learning.oreilly.com/library/cover/9781492093312/,"[O'Reilly Media, Inc.]",[Gilit Saporta Shoshana Maraney]
